ID,text,target
ynat-v1_train_00815,네이버 투자·배달앱·클라우드 SaaS 스타트업에 집중 투자,5
ynat-v1_train_00816,스피커 전환·사자 울음소리,5
ynat-v1_train_00816,스피커 전환·사자의 울부짖음,5
ynat-v1_train_00817,트럼프가 한사코 부인했는데…멀베이니가 우크라 대가성 인정종합,6
ynat-v1_train_00817,트럼프가 한사코를 부정했는데… 말베이니가 우크라이나의 대가성을 인정하는 종합…,6
ynat-v1_train_00818,남북체육대회 방북단·내일 평양 방문,1
ynat-v1_train_00818,남북 경기대회 방북단·내일 평양 방문,1
ynat-v1_train_00819,작은 귀 기울이세요,0
ynat-v1_train_00819,작은 귀를 기울여주세요,0
ynat-v1_train_00820,청와대·전두환 법폐지 청원에 연대 문의,3
ynat-v1_train_00820,청와대·전두환법 폐지 청원에 연대 문의,3
ynat-v1_train_00821,19H 위기·대타협 나오나… 수령 종합,3
ynat-v1_train_00821,19H 위기·대타협이 나올 것인가… 수신종합,3
ynat-v1_train_00823,마리오처럼 싸워·일본 진출 투자 호소,6
ynat-v1_train_00823,마리오처럼 싸워라·일본 진출을 위한 투자 호소!,6
ynat-v1_train_00824,화이트 그래핀·대면적 합성 성공,4
ynat-v1_train_00824,백색 그래핀·대면적 합성 성공,4
ynat-v1_train_00825,북협력기금·2016년보다 855억 증가,5
ynat-v1_train_00825,북방협력기금·2016년 대비 855억 엔 증가,5
ynat-v1_train_00826,우리 2대D전에 앞서 새로운 대실 확보,1
ynat-v1_train_00826,우리 2플·드전 앞서 신태실 확보,1
ynat-v1_train_00827,이탈리아·방문 앞두고 양국 관계 새 시대 열어,6
ynat-v1_train_00827,이탈리아 방문을 앞두고 양국 관계의 새로운 시대를 열다,6
ynat-v1_train_00828,외무부·8비아 방문·사적 해결 불가,6
ynat-v1_train_00828,외무부·8비아 방문·사적 해법 안돼,6
ynat-v1_train_00829,네이버·'SCi앱' 구글 플레이스토어 2위 등극,4
ynat-v1_train_00829,네이버·'SCi 앱' 구글 플레이스토어 2위 등극,4
ynat-v1_train_00830,8개국 경제 복합 판매·日에도 확대,6
ynat-v1_train_00830,8개국 경제복합판매·일본까지 확대,6
ynat-v1_train_00831,이경인 FK골 U19 대표팀·스코틀랜드에 12실점,1
ynat-v1_train_00831,이강인 FK골 U19 대표팀 스코틀랜드에 12 패배,1
ynat-v1_train_00832,최지만 보스턴전 6호 솔로포를 포함한 멀티히트 종합,1
ynat-v1_train_00832,최지만 보스턴전 6호 솔로포 포함 멀티히트종합,1
ynat-v1_train_00833,브리검 영·4분 만에 득점 폭발,1
ynat-v1_train_00833,브리검 영·4분 만에 득점 폭발!,1
ynat-v1_train_00834,이탈리아프랑스 정상 EU 난민 자동 배분 시스템 도입 합의,6
ynat-v1_train_00834,이탈리아·프랑스 정상·EU 난민 자동배분 시스템 도입 합의,6
ynat-v1_train_00835,유료방 점유율 증가 및 편의성 향상 전망,3
ynat-v1_train_00835,유료 룸셰어 증가와 편의성 향상 전망,3
ynat-v1_train_00836,무인 자율주행차 개발에 1·000억원 투자,4
ynat-v1_train_00836,무인 자율주행차 개발에 100억 투자,4
ynat-v1_train_00837,삼성그룹 주가·재용영장 기각에 따른 주가 랠리,5
ynat-v1_train_00837,삼성그룹 주가·재용 영장 기각에 동반 랠리,5
ynat-v1_train_00838,3주 만에 2배 성장·놀라운 수준,5
ynat-v1_train_00839,북아프리카 스페인령 세우타의 무슬림 교회당에 괴한이 총격을 가했다.,6
ynat-v1_train_00839,북아프리카 스페인령 세우타 이슬람교회당에 괴한들 총격,6
ynat-v1_train_00840,클래식 선율로 물드는 13번째,0
ynat-v1_train_00840,클래식의 선율에 물드는 제13회,0
ynat-v1_train_00841,31년만의 취재 관련 언론사 압수수색…어수선한 채널A종합,3
ynat-v1_train_00841,31년 만에 취재 관련 언론사 압수수색… 어수선한 채널A 종합,3
ynat-v1_train_00843,경찰·두산 이영하에게 승부조작 제안한 브로커 수사 착수…경찰·브로커 수사 착수,1
ynat-v1_train_00843,경찰 두산 이영하에 승부조작 제의한 브로커 수사 착수,1
ynat-v1_train_00844,내일 영하 1도,0
ynat-v1_train_00845,내 몫 8만엔을 다 써버렸다,0
ynat-v1_train_00845,내 몫의 8만 달러를 탕진했다,0
ynat-v1_train_00848,러시아·프리미엄 석유·다이아몬드·건설로 풍요로운 미래를 꿈꾸고 있다.,6
ynat-v1_train_00848,러시아·프리미엄 석유·다이아몬드·건설로 풍요로운 미래 꿈꿔,6
ynat-v1_train_00849,북한·정은 17살에 등장,2
ynat-v1_train_00849,북한 정은 17세에 등장,2
ynat-v1_train_00851,정대영 대 박은진·아시아 대결 펼친다,1
ynat-v1_train_00851,정다연 대 박은진·아시아 대결이 펼쳐진다.,1
ynat-v1_train_00852,서울 옥상에서 떨어진 트럭·1명 사망,0
ynat-v1_train_00852,서울 옥상에서 추락한 트럭·1명 사망,0
ynat-v1_train_00853,KT 더욱 작아지고 간결해진 AI TV 기가지니2 출시,4
ynat-v1_train_00853,KT·더 작고 간결해진 AI TV 기가지니2 출시,4
ynat-v1_train_00854,실손보험료 인하 검토,5
ynat-v1_train_00855,오바마 사드는 순수한 방어 시스템… 북의 위협에 대응하기 위한 것들 속보,6
ynat-v1_train_00855,오바마 사드는 순수한 방어체계…北위협 대응 위한 것속보,6
ynat-v1_train_00856,위구르 탄압 항의·한국에서도 확산,6
ynat-v1_train_00856,위구르 탄압에 항의하는 시위·한국에서도 확산되고 있다,6
ynat-v1_train_00857,교육의 틀 바꾼다…충북교육청 학사운영 등 대대적 재구조화,3
ynat-v1_train_00857,교육의 틀을 바꾼다… 충북도교육청 학사 운영 등 대대적 개편…,3
ynat-v1_train_00858,한국MS 윈도10 IoT 에디션 출시…B2B 공략,4
ynat-v1_train_00858,한국MS·윈도우10 IoT 에디션 출시… B2B 공략… B2B 공략,4
ynat-v1_train_00859,7월 들어 두산·SK 등 선발 승리 부진,1
ynat-v1_train_00859,7월 들어 두산·SK 등 선발 승률 부진.,1
ynat-v1_train_00860,애플·KT에서 2홈런을 쳐서 대박을 터뜨렸다,5
ynat-v1_train_00860,애플·KT서 2루타 터뜨리며 대박,5
ynat-v1_train_00861,특검 뇌물죄 수사 공식화…최순실 뇌물 피의자 조사,2
ynat-v1_train_00861,특검의 뇌물죄 수사 공식화… 최순실 뇌물혐의자 조사,2
ynat-v1_train_00862,인공지능 컴퓨터가 드디어 프로기사를 이겼다!,4
ynat-v1_train_00862,인공지능 컴퓨터 마침내 프로 바둑기사를 이기다,4
ynat-v1_train_00863,박건우 삭발은 인제 그만 올해는 초반부터 잘할 겁니다,1
ynat-v1_train_00863,박건우 스님은 이제 그만하자·올해는 초반부터 잘 될 거야.,1
ynat-v1_train_00864,구글·페이스북·중국 자본으로 데이터센터 건설?,4
ynat-v1_train_00864,구글·페이스북·중국 수도에 데이터센터 건설?,4
ynat-v1_train_00866,8살 러시아 소녀·실종,0
ynat-v1_train_00866,8세 러시아 소녀·실종,0
ynat-v1_train_00867,KF 온라인 서비스·Z세대 이용자 증가,4
ynat-v1_train_00867,KF 온라인 서비스·Z세대 사용자 증가,4
ynat-v1_train_00868,북적이는 송악산 선착장,0
ynat-v1_train_00868,활기찬 송악산 마리나,0
ynat-v1_train_00869,비 오는 날에도 해수욕장 피서 인파 몰려,0
ynat-v1_train_00869,비오는 날에도 해수욕장에는 피서객이 몰려든다.,0
ynat-v1_train_00870,여자배구 1위 디우프 인삼공사의 순위를 끌어올리자!,1
ynat-v1_train_00870,여자배구 1순위 디우프 인삼공사 순위 끌어올리겠다,1
ynat-v1_train_00872,대통령 일가 의혹·재산 은닉의 실체 밝혀져,2
ynat-v1_train_00872,대통령 가족 의혹·재산 은닉 정황 드러나,2
ynat-v1_train_00873,청간항・항공사의 회항 중단?,0
ynat-v1_train_00873,청바항·항공사 회지 운항 중단?,0
ynat-v1_train_00874,한국기자협회 창립 15주년,3
ynat-v1_train_00875,I장·새로운 비전을 세우다,4
ynat-v1_train_00875,I장·새로운 비전 세우다,4
ynat-v1_train_00876,충북·맑다가 밤부터 구름 많아져 최고 17도까지 오르겠다.,0
ynat-v1_train_00876,충북·맑다가 밤부터 구름 낀다·최고 17도,0
ynat-v1_train_00877,다섯째: 주의,0
ynat-v1_train_00877,오 부: 주의,0
ynat-v1_train_00878,늦어지고 있는 단풍… 五台山・雪岳山이 절정 종합,0
ynat-v1_train_00878,늦어지고 있는 단풍…오대산·설악산은 절정종합,0
ynat-v1_train_00879,세계산업회의·한국 개최,4
ynat-v1_train_00879,세계 산업 모임·한국 개최,4
ynat-v1_train_00880,홍콩 주둔 중국군 사령관·극단적 폭력 절대 용납하지 않을 것 경고,6
ynat-v1_train_00880,홍콩 주둔 중국군 사령관 극단 폭력 절대 용납 안 해 경고,6
ynat-v1_train_00881,통일농구 방북단 귀국… 조명균 체육교류 계속…,2
ynat-v1_train_00881,통일농구 방북단 귀환…조명균 체육교류 계속 이어질 것…,2
ynat-v1_train_00882,국립현대미술관 미술과 민주주의를 주제로 한 국제 심포지엄,0
ynat-v1_train_00882,국립현대미술관 미술과 민주주의 화두로 국제심포지엄,0
ynat-v1_train_00883,T맵·교통 앱 1위 굳히기,4
ynat-v1_train_00884,어린이 보호구역 후진 차량·안전을 위협하다,3
ynat-v1_train_00884,안전 위협하는 어린이보호구역 후진 차량,3
ynat-v1_train_00885,베를린 하모니카 오케스트라·평화를 기원하는 공연,0
ynat-v1_train_00885,베를린 하모니카 오케스트라·평화 염원 연주,0
ynat-v1_train_00886,치안이 불안한 아프리카 말리의 새 총리에 시세 전 재무장관 임명,6
ynat-v1_train_00886,치안불안 아프리카 말리 새 총리에 시세 전 재무장관,6
ynat-v1_train_00887,주당 1천원 배당 결정,5
ynat-v1_train_00887,주당 1·000원의 배당 결정,5
ynat-v1_train_00888,간편결제 1위·모바일 결제는 삼성페이,5
ynat-v1_train_00888,간편결제 1위·모바일 결제는 삼성페이로!,5
ynat-v1_train_00889,네이버 모바일 첫 화면 검색창 위주 개편…뉴스·실급검 뺀다종합,4
ynat-v1_train_00889,네이버 모바일 첫 화면 검색창을 중심으로 개편… 뉴스·실용 칼을 뽑는 종합,4
ynat-v1_train_00890,갯벌도 얼려버린^한파,0
ynat-v1_train_00890,갯벌도 얼어붙었다^한파,0
ynat-v1_train_00891,도시·국제 종합 보고서 제출,3
ynat-v1_train_00891,도시·국제 종합보고서 제출,3
ynat-v1_train_00892,한국 SDC 대구사회복지모금회에 50억 기부,3
ynat-v1_train_00892,한국SDC 대구사회복지모금회에 5억 기부,3
ynat-v1_train_00893,현대미술 트렌드·게시판에 올리기,0
ynat-v1_train_00893,현대미술 트렌드·게시판에 담다,0
ynat-v1_train_00894,이탈리아 연정·콘테 총리에게 정치 구성권 부여,6
ynat-v1_train_00894,이탈리아 연립정부 콘테 총리에게 정치 구성권 부여,6
ynat-v1_train_00895,6월 아파트 매매가격 지수 변동률,5
ynat-v1_train_00895,6월 아파트 매매가격지수 변동률,5
ynat-v1_train_00896,급등 지속·560% 급등,0
ynat-v1_train_00896,급증세 지속·560% 폭등,0
ynat-v1_train_00897,특징주 삼성전자 엿새 만에 약세 전환,5
ynat-v1_train_00897,특징적인 종목 삼성전자·단 며칠 만에 약세로 돌아서다,5
ynat-v1_train_00898,스턴잭·우승 후보 1위,1
ynat-v1_train_00898,스턴 잭·우승 후보 1순위,1
ynat-v1_train_00899,열렬한 환영,2
ynat-v1_train_00900,북한 산·갈라진 땅,2
ynat-v1_train_00900,북한의 산·분단된 땅,2
ynat-v1_train_00901,LG유플러스 공식 온라인몰서 아이폰6 0원에 판매,4
ynat-v1_train_00901,LG유플러스 공식 온라인몰에서 아이폰6 0원 판매,4
ynat-v1_train_00902,원숭이·경연에 참여하지 않아,4
ynat-v1_train_00902,원숭이 경연대회에 참가하지 않는다,4
ynat-v1_train_00903,김주찬·58패 동률로 삼성에 승리!,1
ynat-v1_train_00903,김주찬·58패 타이로 삼성에 승리!,1
ynat-v1_train_00904,갤럭시S8 덱스 지원하는 최적화 오피스앱 출시,4
ynat-v1_train_00904,갤럭시S8 Dex를 지원하는 최적화된 오피스 앱 출시,4
ynat-v1_train_00905,베어링운용 증시 기초여건 우호적…위험요건은 상존,5
ynat-v1_train_00905,베어링 운용 주식시장 기초 여건 양호… 리스크 요인은 여전하다,5
ynat-v1_train_00906,북한 김정은·당 대회에 함경도·황해북도·평양 대표로 참석,2
ynat-v1_train_00906,북한 김정은·함경도·황해북도·평양 대표로 당 대회 참석,2
ynat-v1_train_00907,부산 항쟁단체·문 후보에게 항쟁의 명예를 세워주길 바란다.,2
ynat-v1_train_00907,부마항쟁단체 文 후보에 항쟁의 명예 세워달라,2
ynat-v1_train_00908,아시아경기대회 라오스 야구·스리랑카에 패배… 짧지만 강렬했던…,1
ynat-v1_train_00908,아시안게임 라오스 야구 스리랑카에 패배…짧지만 강렬한…,1
ynat-v1_train_00909,MLB 감독 교체: 뉴 A 감독 선임,1
ynat-v1_train_00909,MLB 감독 교체: 새로운 A 감독 취임,1
ynat-v1_train_00910,제5기 방송통신위원회의 정치적 후견주의를 극복하고 독립성을 강화해야 한다.,3
ynat-v1_train_00910,5기 방통위 정치 후견주의 극복하고 독립성 강화해야,3
ynat-v1_train_00911,비트코인·중국서 출국 금지? 7사기 의혹,5
ynat-v1_train_00911,비트코인·중국에서 출국 금지? 7가지 비트코인 사기 의혹,5
ynat-v1_train_00912,AI 물 속 이용도 가능,4
ynat-v1_train_00912,AI 수중 이용도 가능,4
ynat-v1_train_00913,이란 핵합의에서 한발 물러서서… 저농축 우라늄 저장 한도 10일 후 상향 조정,6
ynat-v1_train_00913,이란 핵합의서 한발빼…저농축 우라늄 저장한도 열흘뒤 넘겨,6
ynat-v1_train_00914,제6회 국제주택도시금융포럼,5
ynat-v1_train_00915,투표 현장 권영진 대구시장 신명여자중학교에서 투표하는 모습,2
ynat-v1_train_00915,투표현장 권영진 대구시장 신명여중서 투표,2
ynat-v1_train_00916,9회말 역전극! X축 공략 성공!,6
ynat-v1_train_00916,9회말 역전 드라마! X축 공략 성공!,6
ynat-v1_train_00919,홍윤식 청문회…총선관리·지방재정 등 정책질의 집중,3
ynat-v1_train_00919,홍윤식 공청회… 총선관리·지방재정 등 정책 질의 집중,3
ynat-v1_train_00920,수단 군부·쿠데타 후 정권 장악,6
ynat-v1_train_00920,수단 군부 쿠데타로 정권을 탈취한 수단 군부,6
ynat-v1_train_00921,내일날씨 찬바람 쌩쌩 불고 맹추위…서울 영하 8도,0
ynat-v1_train_00921,내일 날씨 찬바람이 몰아치는 매서운 추위… 서울 영하 8도,0
ynat-v1_train_00922,전세 시장 추이,5
ynat-v1_train_00922,전세 시장 동향,5
ynat-v1_train_00923,전국 천수백 개 마을·대역의 네트워크 구축,4
ynat-v1_train_00923,전국 천여 마을·대역망 구축,4
ynat-v1_train_00924,북한·핵실험 추진?,2
ynat-v1_train_00924,북한 핵실험 추진?,2
ynat-v1_train_00925,뱅크·P412CE 전용 5m 주차 공간 확보,5
ynat-v1_train_00926,군부가 추방한 바시르 전 수단 대통령·감옥에 수감,6
ynat-v1_train_00926,군부가 축출한 바시르 수단 전 대통령 교도소 수감,6
ynat-v1_train_00927,게시판 LG유플러스 2018년 지속가능경영 보고서 발간,5
ynat-v1_train_00927,게시판 LG U+ 2018년 지속가능경영보고서 발간,5
ynat-v1_train_00928,홍준표 전 대통령 피선거권 없음… 전 대통령 자격 운운하는 넌센스…,2
ynat-v1_train_00928,홍준표 황교안 선거권 없어…전대출마 자격 운운 난센스,2
ynat-v1_train_00929,OV은행·신용대출 금리 3.2%p 인하,5
ynat-v1_train_00930,추수 3경기 무안타·타율 .277,1
ynat-v1_train_00930,수확 3경기 무안타·타율 .277,1
ynat-v1_train_00931,문 대령 및 지도부와 면담·국방부와의 소통 강화,2
ynat-v1_train_00931,문 대령·지도부와 만나 국방부 소통 강화,2
ynat-v1_train_00932,코리아레길 민간 추진 협의회 출범,3
ynat-v1_train_00932,코리아레길 민간추진협의회 출범,3
ynat-v1_train_00933,더위를 식혀주는 장맛비… 남부·제주도도 밤에는 거의 그친다.,0
ynat-v1_train_00933,더위 식히는 장맛비…남부·제주도 밤에 대부분 그쳐,0
ynat-v1_train_00934,1보 코스피 상승 출발…장중 1.900선 돌파,5
ynat-v1_train_00934,1단계 코스피 상승 출발… 1.900선 돌파… 중후반 1.900선 돌파,5
ynat-v1_train_00936,Z훈클럽 신영기 지원 마감,3
ynat-v1_train_00936,Z훈클럽 신영기 신청 마감일,3
ynat-v1_train_00937,국민당 당무위원회 진통,2
ynat-v1_train_00937,국민의당 당무위 진통,2
ynat-v1_train_00938,빈자리 드문 세종 국무회의장,3
ynat-v1_train_00938,빈자리가 적은 세종국무회의장,3
ynat-v1_train_00939,천은사·장료 폐지 업무 추진,0
ynat-v1_train_00940,MLB 유튜브에 후반기 13경기 생중계 콘텐츠 독점 제공,1
ynat-v1_train_00940,MLB 유튜브에 하반기 13경기 생중계 콘텐츠 독점 제공,1
ynat-v1_train_00941,신간 <실수투성이 미니스커트 경제학> 출간,0
ynat-v1_train_00941,신간 잘못 알려진 미니스커트 경제학,0
ynat-v1_train_00942,日언론 화웨이 스마트폰 부품 약 50% 한미일 기업에 의존,6
ynat-v1_train_00942,일보 화웨이의 스마트폰 부품은 약 50%를 한국·일본 기업에 의존하고 있다.,6
ynat-v1_train_00943,미래부 OECD 과학기술정책위원회 워크숍 개최,3
ynat-v1_train_00943,미래부OECD 과학기술정책위원회 워크숍 개최,3
ynat-v1_train_00944,朴대통령 시릴만큼 아프게 부모잃어…안보소명론으로 사드호소종합,2
ynat-v1_train_00944,박 대통령 아프도록 부모를 잃은… 안보 소외론으로 제3의 어필 종합,2
ynat-v1_train_00946,Z세대·누가 그들을 대표할 것인가?,0
ynat-v1_train_00946,Z세대·누가 그들을 대변할까?,0
ynat-v1_train_00947,독서·배울 것이 많으면 많을수록 좋다,1
ynat-v1_train_00947,독서·많이 배울수록 좋다,1
ynat-v1_train_00948,경상남도 초등학생 19만 명에게 세정제 등 위생키트 제공 추진,3
ynat-v1_train_00948,경남 초등생 19만명에게 세정제 등 위생 키트 제공 추진,3
ynat-v1_train_00949,사우디·이란과의 관계… 중동의 역할에 주목,6
ynat-v1_train_00949,사우디·이란·모두와 관계…중동 역할 주목,6
ynat-v1_train_00950,러닝 4.0 시대·인공지능 원칙 공식 발표,6
ynat-v1_train_00950,학습 4.0 시대·인공지능의 원리 공식 발표,6
ynat-v1_train_00951,美매체 여성들이 김정은 싫어하는 이유 분석,6
ynat-v1_train_00951,미국 언론·여성들이 김정은을 싫어하는 이유를 분석하다,6
ynat-v1_train_00952,민주당·중앙당 법안 난항 고심…한국당 반대… 한국당은 반대,2
ynat-v1_train_00952,민주당·중점 법안 난항 고심…한국당 반대,2
ynat-v1_train_00953,LGU·용산사옥서 5인 특별전시회 개최,4
ynat-v1_train_00954,류현진이 변했다…콜로라도전 앞두고 또 불펜 투구,1
ynat-v1_train_00954,류광준이 달라졌다… 콜로라도전을 앞두고 또 다시 불펜 투구!,1
ynat-v1_train_00955,고로쿠시마 등대를 덮치는 거대한 파도가 밀려온다.,0
ynat-v1_train_00955,오륙도등대를 덮치는 거대한 파도,0
ynat-v1_train_00956,경북 4개 시·군 호우특보 해제…대부분 비 그쳐,0
ynat-v1_train_00956,경북 4개 시·군 호우경보 해제… 거의 다 그쳤다. 거의 비 그친다,0
ynat-v1_train_00957,MWC19 SK텔레콤·싱가포르 통신사 SingTel과 eSports 협력,4
ynat-v1_train_00957,MWC19 SK텔레콤 싱가포르 통신사 싱텔과 e스포츠 협력,4
ynat-v1_train_00958,러시아·정식 제안 발표,6
ynat-v1_train_00958,러시아·공식 제안 발표,6
ynat-v1_train_00959,중소기업이 일자리 29만개 늘릴 때 대기업은 4만개 줄였다,5
ynat-v1_train_00959,중소기업이 29만 명의 고용을 늘릴 때 대기업은 4만 명을 줄였다.,5
ynat-v1_train_00960,노조·주 52시간 근무제 교섭 착수,3
ynat-v1_train_00960,노동조합·주 52시간 노동제 협상 시작,3
ynat-v1_train_00961,1만 4천 명·W병 치료,6
ynat-v1_train_00961,1만4천명·W병 치료,6
ynat-v1_train_00962,박원·누리과정 소통 제안에 긍정적 반응,2
ynat-v1_train_00962,원·누리 과정의 커뮤니케이션 제안에 대한 긍정적인 반응,2
ynat-v1_train_00963,이총·8구장 등에 소홀 없이 대4시 C,3
ynat-v1_train_00963,총 8개의 구장 등 대4시C에 빠지지 않고 등장한다.,3
ynat-v1_train_00964,Qoo 골·역시 1골 넣으며 C반 30분 승리,1
ynat-v1_train_00964,Qoo 골… 역시 1골로 C반 30분 승리,1
ynat-v1_train_00965,추미애 검언유착 수사 피의사실 공표 혐의로 고발돼,3
ynat-v1_train_00965,추미애 검찰 유착수사 피의자실 공표 의혹으로 고발당하고,3
ynat-v1_train_00966,朴대통령·조선족 역할해야…창업?국가·기대,2
ynat-v1_train_00966,박 대통령·조선족의 역할은… 창업?,2
ynat-v1_train_00967,제5회 문학상 수상작 발표: 셔플,0
ynat-v1_train_00968,켈리 vs 용찬·두산·SSG 선발 맞대결,1
ynat-v1_train_00968,켈리 vs 영창·두산·SSG의 선발 맞대결!,1
ynat-v1_train_00969,리용'X:733 폭탄상9[gMU,5
ynat-v1_train_00969,리 연'X:733 폭상9[gMU,5
ynat-v1_train_00970,R 감독·타지 영과 같은 교향곡 지휘,0
ynat-v1_train_00970,R감독 다자이 오사무와 같은 교향곡을 지휘한다.,0
ynat-v1_train_00971,한진그룹 세대교체 인사… 조현아 인사 명단에서 제외되는 종합 2보,5
ynat-v1_train_00971,한진그룹 세대교체 인사…조현아는 인사 명단서 빠져종합2보,5
ynat-v1_train_00972,미국·13승 7패로 지난번 서부 컨퍼런스 6위,1
ynat-v1_train_00972,미국·13승 7패로 종전 서부 컨퍼런스 6위,1
ynat-v1_train_00973,KT의 데이터 공유 앱 'Y 데이' 가입자 증가,4
ynat-v1_train_00973,KT 데이터 공유 앱 'Y데이' 가입자 증가,4
ynat-v1_train_00974,인천·무더위 속 화재 발생,3
ynat-v1_train_00974,인천·폭염 속에서 화재 발생,3
ynat-v1_train_00975,정의당·6.13 지방선거 후보 출정식 개최,2
ynat-v1_train_00976,러시아 배구 코치·리그를 뒤흔든다.,1
ynat-v1_train_00976,러시아 배구 코치·리그 뒤흔들다,1
ynat-v1_train_00977,코닥·갈증 해소 기술로 매출 회복 노린다.,5
ynat-v1_train_00977,코닥·갈증 해소 기술로 매출 회복 노려,5
ynat-v1_train_00978,신간 의사의 거짓말 거짓 건강 상식,0
ynat-v1_train_00978,신간 의사의 거짓말 가짜 건강상식,0
ynat-v1_train_00979,좋아하는 작품,0
ynat-v1_train_00980,독일·G20 정상회의 참석을 놓쳤다.,2
ynat-v1_train_00980,독일·G20 정상회의 참석 놓쳐,2
ynat-v1_train_00981,음성 및 이미지 검색 기능 배치,4
ynat-v1_train_00982,회전 카메라 탑재 갤럭시 A80 SKT 단독 출시… 59만9천500원…,4
ynat-v1_train_00982,회전 카메라 탑재한 갤럭시A80 SKT 단독출시…59만9천500원,4
ynat-v1_train_00983,9일 한미 정상회의·북핵·경제 협력 논의,6
ynat-v1_train_00983,9일 한·미 정상회담·북핵·경제협력 논의,6
ynat-v1_train_00984,지소연·이하늬·X월 여자 축구대표팀 선발,1
ynat-v1_train_00984,지소연·이하늬·X월 여자 축구 국가대표로 발탁,1
ynat-v1_train_00985,2026년 민간 우주개발시대 연다…달착륙은 2030년 목표종합,4
ynat-v1_train_00985,2026년 민간 우주개발 시대 개막… 달 착륙은 2030년 목표 종합,4
ynat-v1_train_00986,평양정상회담 남북은 하나,2
ynat-v1_train_00986,평양 정상회담 남과 북은 하나다,2
ynat-v1_train_00988,문 대통령·힘을 합쳐야 종합,2
ynat-v1_train_00988,문재인 대통령·힘을 합치지 않으면 종합,2
ynat-v1_train_00990,포틀랜드 워싱턴 꺾고 NBA 서부콘퍼런스 선두 도약,1
ynat-v1_train_00990,포틀랜드 워싱턴을 꺾고 NBA 서부 컨퍼런스 1위로 올라섰다.,1
ynat-v1_train_00991,교육단 연설·사과,2
ynat-v1_train_00991,교육단 연설 및 인사말,2
ynat-v1_train_00992,주택연금·내년 2월부터 월 수령액 줄어,5
ynat-v1_train_00992,주택연금·내년 2월부터 월 수령액 감소,5
ynat-v1_train_00993,김돈·개혁부터 시작하자,2
ynat-v1_train_00993,김동·개혁부터 시작해야,2
ynat-v1_train_00994,공세 불변·입장 지켜,2
ynat-v1_train_00994,공격 불변·입장 고수,2
ynat-v1_train_00995,코스피 외국인·개인 팔자에 하락…사흘만에 2200 밑으로종합,5
ynat-v1_train_00995,코스피 지수·외국인·개인 매도에 하락…3거래일 연속 하락… 3일 만에 2200선 붕괴…종합 2200선 붕괴,5
ynat-v1_train_00996,LH 광주전남본부 보유 토지 1만9천㎡ 매각,5
ynat-v1_train_00997,동아시아·와하비즘의 확산 우려,6
ynat-v1_train_00997,동아시아·와하비즘 확산 우려,6
ynat-v1_train_00998,이스라엘 야당 연대·9월 성찬식 선언,6
ynat-v1_train_00998,이스라엘 야권 연대·9성사 선언,6
ynat-v1_train_00999,SKT·실시간 재난 구조 시스템 개발,4
ynat-v1_train_00999,SKT·실시간 재난구조 시스템 개발,4
ynat-v1_train_01000,혁신형 관리형 중견기업·확장형 종합,2
ynat-v1_train_01000,혁신형 관리형 중진들·팽창 종합,2
ynat-v1_train_01001,24개의 아름다운 만연산 숲길·해피 하이킹,0
ynat-v1_train_01001,24라 멋진 만연산 숲길·행복한 하이킹,0
ynat-v1_train_01002,갤럭시 S10 개봉·새로운 디자인에 매료되다,4
ynat-v1_train_01002,갤럭시 S10 개통·새로운 디자인에 매료,4
ynat-v1_train_01003,골프존 스크린골프 프랜차이즈 전환 시범운영 매장 모집,5
ynat-v1_train_01003,골프존 스크린골프 프랜차이즈 전환 시범 운영매장 모집,5
ynat-v1_train_01004,FT 역대 최고 메시지 전송 기록 경신,1
ynat-v1_train_01004,FT 사상 최고 메시지 발송 기록 갱신,1
ynat-v1_train_01005,프로야구 LG 29일부터 일본 고치 마무리 훈련,1
ynat-v1_train_01005,프로야구 LG·29일부터 일본 고치에서 마무리 훈련,1
ynat-v1_train_01006,보고 들으며 즐기는 詩…찾아가는 시문학 공연,0
ynat-v1_train_01006,보고·듣고·즐기는 시… 찾아가는 시문학 공연,0
ynat-v1_train_01007,거제 도로·동계 정비로 일시 통제,3
ynat-v1_train_01007,거제도 도로·동절기 정비로 인한 일시적 통제,3
ynat-v1_train_01008,미국·멕시코 월드컵 공동 개최,6
ynat-v1_train_01009,산업진흥원·7번째 후보 압축,3
ynat-v1_train_01010,손민수·새 앨범 발매,0
ynat-v1_train_01012,전두환 넥슨 뒷돈 의혹,1
ynat-v1_train_01012,전두환의 넥슨 비자금 의혹,1
ynat-v1_train_01013,카자흐스탄·첨단 의료 시스템 협약 체결,4
ynat-v1_train_01013,카자흐스탄·최첨단 의료시스템 협약 체결,4
ynat-v1_train_01014,질병관리청·서울 재외 언론 취재 지원,3
ynat-v1_train_01014,질병관리본부·서울 주재 외신 취재 지원,3
ynat-v1_train_01015,오스트리아·우파 정권 붕괴,6
ynat-v1_train_01016,오바마·대규모 인력 감축 발표,6
ynat-v1_train_01016,오바마·대규모 감원 발표,6
ynat-v1_train_01017,아시아 대회 2연패 노리는 한국 남자 농구·이란의 벽에 가로막혀…,1
ynat-v1_train_01017,아시안게임 2연패 노리던 한국 남자농구 이란에 막혀 …,1
ynat-v1_train_01018,초등학교 5학년 3명·9가지 진로체험,3
ynat-v1_train_01018,5학년 초등학생 3명·9가지 진로 체험,3
ynat-v1_train_01019,1차 애틀란타 좀비 사태 발생,1
